GRIN_Accession,observation_value
PI507138,VI
PI507140,VI
PI507142,VI
PI507143,VI
PI507170,VI
PI507187,VI
PI507192,VI
PI507205,VI
PI507206,VI
PI507208,VI
PI507210,VI
PI507211,VI
PI507214,VI
PI507215,VI
PI507219,VI
PI507223,VI
PI507224,VI
PI507225,VI
PI507228,VI
PI507231,VI
PI507236,VI
PI507247,VI
PI507250,VI
PI507251,VI
PI507254,VI
PI507257,VI
PI507260,VI
PI507262,VI
PI507263,VI
PI507264,VI
PI507269,VI
PI507276,VI
PI507278,VI
PI507289,VI
PI507292,VI
PI507298,VI
PI507299,VI
PI507300,VI
PI507302,VI
PI507306,VI
PI507310,VI
PI507322,VI
PI507326,VI
PI507327,VI
PI507335,VI
PI507337,VI
PI507338,VI
PI507340,VI
PI507342,VI
PI507343,VI
PI507346,VI
PI507356,VI
PI507357,VI
PI507358,VI
PI507360,VI
PI507377,VI
PI507380,VI
PI507381,VI
PI507393,VI
PI507394,VI
PI507414,VI
PI507421,VI
PI507422,VI
PI507423,VI
PI507428,VI
PI507438,VI
PI507444,VI
PI507451,VI
PI507452,VI
PI507457,VI
PI507459,VI
PI507469,VI
PI507470,VI
PI507476,VI
PI507477,VI
PI507478,VI
PI507479,VI
PI507484,VI
PI507488,VI
PI507489,VI
PI507495,VI
PI507496,VI
PI507497,VI
PI507499,VI
PI507503,VI
PI507504,VI
PI507505,VI
PI507506,VI
PI507507,VI
PI507508,VI
PI507511,VI
PI507512,VI
PI507514,VI
PI507533,VI
PI507536,VI
PI507537,VI
PI507557,VI
PI507558,VI
PI507559,VI
PI507575,VI
PI507577,VI
PI507579,VI
PI508266,VI
PI509077,VI
PI509082,VI
PI509084,VI
PI509086,VI
PI509090,VI
PI509093,VI
PI509094,VI
PI509102,VI
PI509104,VI
PI509108,VI
PI511813,VI
PI515960,VI
PI518296,VI
PI518297,VI
PI518726,VI
PI518727,VI
PI518759,VI
PI518833,VI
PI520732,VI
PI527703,VI
PI527704,VI
PI527704,VI
PI532461,VI
PI533602,VI
PI533604,VI
PI538024,VI
PI542053,VI
PI542067,VI
PI542712,VI
PI542969,VI
PI542970,VI
PI542982,VI
PI543935,VI
PI543936,VI
PI548438,VI
PI548440,VI
PI548450,VI
PI548453,VI
PI548456,VI
PI548457,VI
PI548459,VI
PI548463,VI
PI548467,VI
PI548471,VI
PI548477,VI
PI548478,VI
PI548481,VI
PI548484,VI
PI548486,VI
PI548487,VI
PI548656,VI
PI548658,VI
PI548834,VI
PI548835,VI
PI548975,VI
PI548978,VI
PI548980,VI
PI548981,VI
PI548982,VI
PI548983,VI
PI548984,VI
PI548985,VI
PI548986,VI
PI548986,VI
PI548986,VI
PI548988,VI
PI548990,VI
PI550738,VI
PI553039,VI
PI553040,VI
PI553050,VI
PI556479,VI
PI556480,VI
PI556491,VI
PI556504,VI
PI556514,VI
PI556534,VI
PI556558,VI
PI556564,VI
PI556612,VI
PI556619,VI
PI556620,VI
PI556636,VI
PI556647,VI
PI556649,VI
PI556656,VI
PI556663,VI
PI556690,VI
PI556699,VI
PI556703,VI
PI556716,VI
PI556720,VI
PI556722,VI
PI556726,VI
PI556728,VI
PI556738,VI
PI556770,VI
PI556795,VI
PI556796,VI
PI556803,VI
PI556804,VI
PI556807,VI
PI556817,VI
PI556824,VI
PI556827,VI
PI556835,VI
PI556842,VI
PI556858,VI
PI556867,VI
PI556893,VI
PI556894,VI
PI556907,VI
PI556917,VI
PI556918,VI
PI556919,VI
PI559369,VI
PI559371,VI
PI559927,VI
PI560300,VI
PI561360,VI
PI561380,VI
PI561391,VI
PI561702,VI
PI564261,VI
PI564526,VI
PI564742,VI
PI564745,VI
PI564999,VI
PI565092,VI
PI565093,VI
PI565485,VI
PI566931,VI
PI566984,VI
PI567185,VI
PI567188,VI
PI567190,VI
PI567205,VI
PI567206,VI
PI567207,VI
PI567312,VI
PI567314,VI
PI567322,VI
PI567329,VI
PI567332,VI
PI567334,VI
PI567345,VI
PI567356,VI
PI567378,VI
PI567386,VI
PI567405,VI
PI567412,VI
PI567790,VI
PI567791,VI
PI570668,VI
PI576154,VI
PI576857,VI
PI578309,VI
PI578326,VI
PI578334,VI
PI578467,VI
PI578472,VI
PI578890,VI
PI88816S,VI
PI92707S,VI
PI157487A,VI
PI159923A,VI
PI269518A,VI
PI269518B,VI
PI340031B,VI
PI407781C,VI
PI407839-2,VI
PI407868C,VI
PI407872B,VI
PI407898B,VI
PI407937-2,VI
PI407946-1,VI
PI408003-2,VI
PI408010-2,VI
PI408067B,VI
PI408083B,VI
PI408092C,VI
PI408109B,VI
PI408169C,VI
PI408184B,VI
PI408191B,VI
PI408259B,VI
PI408265C,VI
PI408269C,VI
PI408296B,VI
PI408318B,VI
PI408332B,VI
PI423736B,VI
PI423930B,VI
PI424156B,VI
PI424157B,VI
PI424157A,VI
PI424164B,VI
PI424172C,VI
PI424172B,VI
PI424178C,VI
PI424182B,VI
PI424182C,VI
PI424237B,VI
PI424337-2,VI
PI424474-2,VI
PI424521B,VI
PI430600C,VI
PI437126B,VI
PI437126C,VI
PI458150B,VI
PI458236B,VI
PI458281A,VI
PI506585A,VI
PI506733B,VI
PI507117A,VI
PI507117B,VI
PI507216A,VI
PI507216B,VI
PI561379A,VI
PI561379B,VI
PI588018,VI
PI588003,VI
PI588004,VI
PI587972,VI
PI587974,VI
PI587904,VI
PI587881,VI
PI587886,VI
PI587895,VI
PI587896,VI
PI587866,VI
PI587868,VI
PI587842,VI
PI587847,VI
PI587857,VI
PI587816,VI
PI587817,VI
PI587823,VI
PI587824,VI
PI587826,VI
PI587832,VI
PI587835,VI
PI587794,VI
PI587797,VI
PI587800,VI
PI587807,VI
PI587813,VI
PI587774,VI
PI587749,VI
PI587751,VI
PI587755,VI
PI587761,VI
PI587764,VI
PI587766,VI
PI587768,VI
PI587769,VI
PI587727,VI
PI587732,VI
PI587733,VI
PI587735,VI
PI587737,VI
PI587738,VI
PI587740,VI
PI587743,VI
PI587704,VI
PI587706,VI
PI587711,VI
PI587720,VI
PI587683,VI
PI587689,VI
PI587693,VI
PI587697,VI
PI587702,VI
PI587666,VI
PI587669,VI
PI587673,VI
PI587676,VI
PI587679,VI
PI587638,VI
PI587644,VI
PI587653,VI
PI587656,VI
PI587657,VI
PI587617,VI
PI587621,VI
PI587623,VI
PI587624,VI
PI587626,VI
PI587614,VI
PI587581,VI
PI587582,VI
PI587584,VI
PI587586,VI
PI587591,VI
PI587593,VI
PI587554,VI
PI587569,VI
PI587571,VI
PI590236,VI
PI590237,VI
PI591481,VI
PI567316B,VI
PI567326A,VI
PI567326B,VI
PI567349B,VI
PI567350A,VI
PI567350B,VI
PI567376A,VI
PI567376B,VI
PI567377B,VI
PI567394A,VI
PI567394B,VI
PI567394C,VI
PI567404B,VI
PI567406A,VI
PI567406B,VI
PI567744C,VI
PI567181A,VI
PI567232A,VI
PI567232B,VI
PI567282B,VI
PI567282A,VI
PI269518C,VI
PI578305B,VI
PI578306A,VI
PI578307A,VI
PI578308A,VI
PI578308B,VI
PI578311A,VI
PI578311C,VI
PI578313B,VI
PI578318A,VI
PI578319A,VI
PI578323B,VI
PI566992A,VI
PI566992B,VI
PI567060B,VI
PI567683B,VI
PI578328A,VI
PI578328B,VI
PI578328C,VI
PI578329C,VI
PI578471A,VI
PI578471B,VI
PI578471C,VI
PI578485B,VI
PI592549,VI
PI592955,VI
PI593948,VI
PI593984,VI
PI593985,VI
PI593986,VI
PI593989,VI
PI593990,VI
PI593998,VI
PI594000,VI
PI594009,VI
PI594015,VI
PI594017,VI
PI592749,VI
PI592756,VI
PI594219,VI
PI594240,VI
PI594249,VI
PI594305,VI
PI594434,VI
PI594436,VI
PI594450,VI
PI594473,VI
PI594474,VI
PI594491,VI
PI594513,VI
PI594515,VI
PI594551,VI
PI594556,VI
PI594577,VI
PI594589,VI
PI594596,VI
PI594629,VI
PI594630,VI
PI594639,VI
PI594641,VI
PI594642,VI
PI594645,VI
PI594673,VI
PI594699,VI
PI594701,VI
PI594703,VI
PI594709,VI
PI594736,VI
PI594761,VI
PI594782,VI
PI594785,VI
PI594808,VI
PI594831,VI
PI594833,VI
PI594842,VI
PI594857,VI
PI594417,VI
PI594422,VI
PI594423,VI
PI594424,VI
PI594425,VI
PI594610,VI
PI594613,VI
PI594617,VI
PI594622,VI
PI587550B,VI
PI587558A,VI
PI587564B,VI
PI587570A,VI
PI587579A,VI
PI587579C,VI
PI587596A,VI
PI587597A,VI
PI587597B,VI
PI587601D,VI
PI587603A,VI
PI587606D,VI
PI587612C,VI
PI587632A,VI
PI587658A,VI
PI587658B,VI
PI587661A,VI
PI587662A,VI
PI587668B,VI
PI587687B,VI
PI587692A,VI
PI587705A,VI
PI587719C,VI
PI587723A,VI
PI587723B,VI
PI587736A,VI
PI587742A,VI
PI587742C,VI
PI587757A,VI
PI587814F,VI
PI587825A,VI
PI587839C,VI
PI587841B,VI
PI587844B,VI
PI587880A,VI
PI587996D,VI
PI588006B,VI
PI588007B,VI
PI588021B,VI
PI588023B,VI
PI587601C,VI
PI587608C,VI
PI587670A,VI
PI587684A,VI
PI587915A,VI
PI587997B,VI
PI587558C,VI
PI587572B,VI
PI587574B,VI
PI587577I,VI
PI587595B,VI
PI587601B,VI
PI587618A,VI
PI587659A,VI
PI587668C,VI
PI587684B,VI
PI587698B,VI
PI587700B,VI
PI587721B,VI
PI587725A,VI
PI587736B,VI
PI587742B,VI
PI587788B,VI
PI587806A,VI
PI587814C,VI
PI587841A,VI
PI587664B,VI
PI587559B,VI
PI587570B,VI
PI587595C,VI
PI587668A,VI
PI587686A,VI
PI587700A,VI
PI587705B,VI
PI587721A,VI
PI587725C,VI
PI587790A,VI
PI587815B,VI
PI587839B,VI
PI588006A,VI
PI588017A,VI
PI587864A,VI
PI587550C,VI
PI587555A,VI
PI587558B,VI
PI587563B,VI
PI587572A,VI
PI587577H,VI
PI587583B,VI
PI587595A,VI
PI587601A,VI
PI587603D,VI
PI587606C,VI
PI587612B,VI
PI587612D,VI
PI587625B,VI
PI587664A,VI
PI587686B,VI
PI587721C,VI
PI587725B,VI
PI587788C,VI
PI587806B,VI
PI587825B,VI
PI587839A,VI
PI587844A,VI
PI587846B,VI
PI587880B,VI
PI587892B,VI
PI587997A,VI
PI588014B,VI
PI587661B,VI
PI587687A,VI
PI587557B,VI
PI587564A,VI
PI587598B,VI
PI587603C,VI
PI587627A,VI
PI587641A,VI
PI587757B,VI
PI587814G,VI
PI587864B,VI
PI587698A,VI
PI587566A,VI
PI588014D,VI
PI587659B,VI
PI595694,VI
PI597389,VI
PI599333,VI
PI599333,VI
PI587877A,VI
PI587612F,VI
PI587563D,VI
PI587682A,VI
PI601982,VI
PI601982,VI
PI602597,VI
PI602597,VI
PI603506,VI
PI603512,VI
PI603514,VI
PI603516,VI
PI603519,VI
PI603520,VI
PI603522,VI
PI603525,VI
PI603532,VI
PI603590,VI
PI603617,VI
PI603618,VI
PI603627,VI
PI603628,VI
PI603633,VI
PI603644,VI
PI603646,VI
PI603650,VI
PI603665,VI
PI603696,VI
PI603697,VI
PI603733,VI
PI605777,VI
PI605790,VI
PI605793,VI
PI605814,VI
PI605864,VI
PI605888,VI
PI606370,VI
PI606377,VI
PI606426,VI
PI606428,VI
PI587601F,VI
PI587618C,VI
PI587658C,VI
PI593995B,VI
PI593999B,VI
PI594004A,VI
PI594004C,VI
PI594005D,VI
PI594217B,VI
PI594414A,VI
PI594414B,VI
PI594418E,VI
PI594427A,VI
PI594427B,VI
PI594427C,VI
PI594471D,VI
PI594549A,VI
PI594557A,VI
PI594567A,VI
PI594567C,VI
PI594572B,VI
PI594591A,VI
PI594591B,VI
PI594635D,VI
PI594666A,VI
PI594666B,VI
PI594674A,VI
PI594674B,VI
PI594738A,VI
PI594740A,VI
PI594758A,VI
PI594759A,VI
PI594759B,VI
PI594759C,VI
PI594794A,VI
PI594803A,VI
PI594803B,VI
PI594810B,VI
PI603538F,VI
PI407941B,VI
PI603539B,VI
PI603539C,VI
PI603539D,VI
PI603539A,VI
PI603598B,VI
PI603610B,VI
PI603611B,VI
PI603615B,VI
PI603629A,VI
PI603629B,VI
PI603673F,VI
PI603693B,VI
PI603702A,VI
PI603703A,VI
PI603730E,VI
PI603543D,VI
PI603517B,VI
PI603540B,VI
PI603703B,VI
PI603517A,VI
PI603610A,VI
PI603702B,VI
PI603731B,VI
PI614702,VI
PI615437,VI
PI615444,VI
PI615445,VI
PI615483,VI
PI615495,VI
PI615501,VI
PI615518,VI
PI605781A,VI
PI605786B,VI
PI605862B,VI
PI605862C,VI
PI605876B,VI
PI605877C,VI
PI605891B,VI
PI606418A,VI
PI605791A,VI
PI605871C,VI
PI605891C,VI
PI605817C,VI
PI605909C,VI
PI617045,VI
PI617045,VI
PI619615,VI
PI628801,VI
PI628802,VI
PI628803,VI
PI628809,VI
PI628814,VI
PI628817,VI
PI628826,VI
PI628828,VI
PI628830,VI
PI628831,VI
PI628837,VI
PI628839,VI
PI628841,VI
PI628852,VI
PI628860,VI
PI628862,VI
PI628866,VI
PI628867,VI
PI628868,VI
PI628874,VI
PI628877,VI
PI628882,VI
PI628883,VI
PI628887,VI
PI628888,VI
PI628892,VI
PI628898,VI
PI628900,VI
PI628901,VI
PI628912,VI
PI628913,VI
PI628916,VI
PI628917,VI
PI628924,VI
PI628936,VI
PI628949,VI
PI628953,VI
PI628962,VI
PI628964,VI
PI424038C,VI
PI615471B,VI
PI632648,VI
PI633049,VI
PI633424,VI
PI633610,VI
PI615451A,VI
PI632944B,VI
PI632944C,VI
PI635999,VI
PI628848B,VI
PI628848C,VI
PI642732,VI
PI587730C,VI
PI653852,VI
PI653865,VI
PI653870,VI
PI653919,VI
PI653942,VI
PI653946,VI
PI653959,VI
PI653973,VI
PI654009,VI
PI655521,VI
PI653904A,VI
PI653916C,VI
PI653980A,VI
PI653980C,VI
PI675651,VI
PI633622,VII
FC30267,VII
FC30282,VII
FC30967,VII
FC31416,VII
FC31622,VII
FC31649,VII
FC31676,VII
FC31677,VII
FC31689,VII
FC31707,VII
FC31732,VII
FC31737,VII
FC31744,VII
FC31750,VII
FC31921,VII
FC31927,VII
FC33123,VII
PI71558,VII
PI71564,VII
PI71570,VII
PI79861,VII
PI84642,VII
PI84967,VII
PI85416,VII
PI87565,VII
PI89469,VII
PI95960,VII
PI97094,VII
PI97100,VII
PI123439,VII
PI145079,VII
PI153681,VII
PI153682,VII
PI159093,VII
PI159094,VII
PI159095,VII
PI159096,VII
PI159097,VII
PI165563,VII
PI165578,VII
PI165583,VII
PI165671,VII
PI165675,VII
PI165896,VII
PI165914,VII
PI165926,VII
PI165929,VII
PI165943,VII
PI165947,VII
PI165989,VII
PI166028,VII
PI166032,VII
PI166048,VII
PI166105,VII
PI166140,VII
PI171438,VII
PI171445,VII
PI171446,VII
PI171451,VII
PI174853,VII
PI174855,VII
PI174856,VII
PI174857,VII
PI174858,VII
PI174865,VII
PI174866,VII
PI174868,VII
PI175180,VII
PI175181,VII
PI175182,VII
PI175183,VII
PI175185,VII
PI175186,VII
PI175188,VII
PI175191,VII
PI175197,VII
PI179935,VII
PI180051,VII
PI180445,VII
PI181560,VII
PI181565,VII
PI181566,VII
PI181568,VII
PI181569,VII
PI183929,VII
PI183930,VII
PI187154,VII
PI192867,VII
PI192869,VII
PI192870,VII
PI192871,VII
PI192872,VII
PI192873,VII
PI192874,VII
PI198078,VII
PI200448,VII
PI200449,VII
PI200454,VII
PI200462,VII
PI200464,VII
PI200466,VII
PI200469,VII
PI200475,VII
PI200476,VII
PI200477,VII
PI200491,VII
PI200492,VII
PI200493,VII
PI200498,VII
PI200500,VII
PI200506,VII
PI200527,VII
PI200529,VII
PI200530,VII
PI200539,VII
PI200542,VII
PI200543,VII
PI200544,VII
PI201423,VII
PI203404,VII
PI205083,VII
PI208431,VII
PI208433,VII
PI208437,VII
PI208438,VII
PI208782,VII
PI208783,VII
PI208785,VII
PI208788,VII
PI208789,VII
PI209836,VII
PI210352,VII
PI210353,VII
PI219652,VII
PI219655,VII
PI221715,VII
PI221716,VII
PI222546,VII
PI224269,VII
PI224270,VII
PI224273,VII
PI227214,VII
PI227219,VII
PI227221,VII
PI227222,VII
PI227224,VII
PI228065,VII
PI229321,VII
PI229358,VII
PI230970,VII
PI230973,VII
PI230977,VII
PI230980,VII
PI230981,VII
PI241424,VII
PI248510,VII
PI255734,VII
PI256376,VII
PI279081,VII
PI281885,VII
PI281889,VII
PI285092,VII
PI285093,VII
PI310439,VII
PI310441,VII
PI315701,VII
PI319526,VII
PI322689,VII
PI322690,VII
PI323275,VII
PI323276,VII
PI323550,VII
PI323552,VII
PI323554,VII
PI323557,VII
PI323558,VII
PI323560,VII
PI323562,VII
PI323565,VII
PI323569,VII
PI323570,VII
PI323572,VII
PI323573,VII
PI323574,VII
PI324067,VII
PI324189,VII
PI324190,VII
PI330633,VII
PI330634,VII
PI330635,VII
PI331794,VII
PI346298,VII
PI346300,VII
PI346302,VII
PI346305,VII
PI360834,VII
PI360851,VII
PI376070,VII
PI376844,VII
PI377573,VII
PI377578,VII
PI379619,VII
PI381660,VII
PI381672,VII
PI381680,VII
PI381681,VII
PI381682,VII
PI393542,VII
PI408051,VII
PI416770,VII
PI416775,VII
PI416813,VII
PI416824,VII
PI416867,VII
PI416883,VII
PI416893,VII
PI416928,VII
PI416947,VII
PI416948,VII
PI416980,VII
PI417047,VII
PI417063,VII
PI417112,VII
PI417113,VII
PI417115,VII
PI417116,VII
PI417122,VII
PI417127,VII
PI417128,VII
PI417132,VII
PI417133,VII
PI417153,VII
PI417155,VII
PI417206,VII
PI417222,VII
PI417270,VII
PI417289,VII
PI417311,VII
PI417318,VII
PI417319,VII
PI417320,VII
PI417439,VII
PI417442,VII
PI417443,VII
PI417496,VII
PI417497,VII
PI423879,VII
PI423906,VII
PI423908,VII
PI423911,VII
PI423916,VII
PI423920,VII
PI423923,VII
PI423964,VII
PI424131,VII
PI424475,VII
PI429329,VII
PI430737,VII
PI437668,VII
PI438284,VII
PI438347,VII
PI438430,VII
PI438439,VII
PI441358,VII
PI445683,VII
PI458198,VII
PI458211,VII
PI458218,VII
PI458242,VII
PI458261,VII
PI468969,VII
PI468970,VII
PI468971,VII
PI468972,VII
PI468973,VII
PI471901,VII
PI471925,VII
PI471926,VII
PI471928,VII
PI471930,VII
PI476878,VII
PI476882,VII
PI476904,VII
PI476923,VII
PI476926,VII
PI476927,VII
PI476928,VII
PI481679,VII
PI481686,VII
PI481690,VII
PI497958,VII
PI497960,VII
PI497961,VII
PI497962,VII
PI497967,VII
PI497968,VII
PI499955,VII
PI506475,VII
PI506490,VII
PI506499,VII
PI506504,VII
PI506509,VII
PI506510,VII
PI506512,VII
PI506532,VII
PI506538,VII
PI506542,VII
PI506547,VII
PI506548,VII
PI506555,VII
PI506556,VII
PI506557,VII
PI506570,VII
PI506599,VII
PI506603,VII
PI506608,VII
PI506616,VII
PI506618,VII
PI506625,VII
PI506626,VII
PI506627,VII
PI506629,VII
PI506636,VII
PI506638,VII
PI506646,VII
PI506676,VII
PI506682,VII
PI506688,VII
PI506690,VII
PI506737,VII
PI506749,VII
PI506755,VII
PI506756,VII
PI506764,VII
PI506774,VII
PI506793,VII
PI506810,VII
PI506813,VII
PI506817,VII
PI506829,VII
PI506877,VII
PI506879,VII
PI506914,VII
PI506949,VII
PI506957,VII
PI506958,VII
PI506959,VII
PI506960,VII
PI506963,VII
PI506969,VII
PI506975,VII
PI506977,VII
PI506981,VII
PI506985,VII
PI506990,VII
PI507002,VII
PI507005,VII
PI507008,VII
PI507010,VII
PI507017,VII
PI507024,VII
PI507039,VII
PI507041,VII
PI507042,VII
PI507043,VII
PI507058,VII
PI507059,VII
PI507075,VII
PI507110,VII
PI507137,VII
PI507156,VII
PI507194,VII
PI507202,VII
PI507207,VII
PI507220,VII
PI507249,VII
PI507258,VII
PI507259,VII
PI507329,VII
PI507336,VII
PI507345,VII
PI507359,VII
PI507371,VII
PI507538,VII
PI507539,VII
PI507546,VII
PI507556,VII
PI507561,VII
PI507562,VII
PI507568,VII
PI507572,VII
PI509095,VII
PI509100,VII
PI509113,VII
PI510675,VII
PI518295,VII
PI518665,VII
PI518721,VII
PI518722,VII
PI518756,VII
PI522236,VII
PI531068,VII
PI531068,VII
PI536009,VII
PI538774,VII
PI542972,VII
PI542972,VII
PI543832,VII
PI548445,VII
PI548446,VII
PI548448,VII
PI548449,VII
PI548454,VII
PI548455,VII
PI548469,VII
PI548472,VII
PI548473,VII
PI548480,VII
PI548482,VII
PI548483,VII
PI548485,VII
PI548490,VII
PI548491,VII
PI548492,VII
PI548493,VII
PI548494,VII
PI548496,VII
PI548657,VII
PI548659,VII
PI548660,VII
PI548661,VII
PI548695,VII
PI548971,VII
PI548979,VII
PI548989,VII
PI550736,VII
PI553041,VII
PI553042,VII
PI553046,VII
PI553047,VII
PI555453,VII
PI555453,VII
PI556478,VII
PI556481,VII
PI556516,VII
PI556536,VII
PI556545,VII
PI556553,VII
PI556571,VII
PI556583,VII
PI556584,VII
PI556608,VII
PI556623,VII
PI556654,VII
PI556661,VII
PI556662,VII
PI556686,VII
PI556717,VII
PI556774,VII
PI556794,VII
PI556801,VII
PI556813,VII
PI556818,VII
PI556825,VII
PI556833,VII
PI556847,VII
PI556862,VII
PI556868,VII
PI556916,VII
PI561294,VII
PI561381,VII
PI561382,VII
PI561383,VII
PI561402,VII
PI561403,VII
PI564529,VII
PI564530,VII
PI567016,VII
PI567030,VII
PI567063,VII
PI567076,VII
PI567078,VII
PI567148,VII
PI567176,VII
PI567184,VII
PI567271,VII
PI567315,VII
PI567391,VII
PI567393,VII
PI568239,VII
PI570653,VII
PI572238,VII
PI572238,VII
PI572283,VII
PI576149,VII
PI578312,VII
PI578314,VII
PI578317,VII
PI578331,VII
PI578333,VII
PI578442,VII
PI578448,VII
PI578459,VII
PI578470,VII
PI578475,VII
PI583367,VII
PI584506,VII
PI424474-1,VII
PI438282B,VII
PI442003B,VII
PI506735A,VII
PI506735B,VII
PI538402B,VII
PI424103B,VII
PI588039,VII
PI588040,VII
PI588020,VII
PI587993,VII
PI588001,VII
PI587925,VII
PI587905,VII
PI587882,VII
PI587884,VII
PI587888,VII
PI587894,VII
PI587897,VII
PI587898,VII
PI587899,VII
PI587901,VII
PI587865,VII
PI587867,VII
PI587869,VII
PI587870,VII
PI587871,VII
PI587872,VII
PI587876,VII
PI587878,VII
PI587879,VII
PI587837,VII
PI587838,VII
PI587840,VII
PI587843,VII
PI587852,VII
PI587853,VII
PI587818,VII
PI587827,VII
PI587828,VII
PI587829,VII
PI587831,VII
PI587833,VII
PI587834,VII
PI587793,VII
PI587795,VII
PI587801,VII
PI587802,VII
PI587770,VII
PI587775,VII
PI587776,VII
PI587784,VII
PI587791,VII
PI587750,VII
PI587754,VII
PI587756,VII
PI587759,VII
PI587760,VII
PI587762,VII
PI587763,VII
PI587765,VII
PI587731,VII
PI587741,VII
PI587746,VII
PI587747,VII
PI587707,VII
PI587708,VII
PI587710,VII
PI587685,VII
PI587688,VII
PI587691,VII
PI587694,VII
PI587695,VII
PI587699,VII
PI587701,VII
PI587663,VII
PI587665,VII
PI587671,VII
PI587672,VII
PI587675,VII
PI587677,VII
PI587678,VII
PI587680,VII
PI587681,VII
PI587654,VII
PI587655,VII
PI587628,VII
PI587635,VII
PI587594,VII
PI587602,VII
PI587605,VII
PI587613,VII
PI587615,VII
PI587578,VII
PI587590,VII
PI587551,VII
PI587552,VII
PI587562,VII
PI567403A,VII
PI567403B,VII
PI567404D,VII
PI567404E,VII
PI567404F,VII
PI567410A,VII
PI567410B,VII
PI567410C,VII
PI578306B,VII
PI578307C,VII
PI578311B,VII
PI578318E,VII
PI578319E,VII
PI578319F,VII
PI578323A,VII
PI578324C,VII
PI578324F,VII
PI578324H,VII
PI566989A,VII
PI567010A,VII
PI567023A,VII
PI567027B,VII
PI567029A,VII
PI567046C,VII
PI567068A,VII
PI567087B,VII
PI578332A,VII
PI578332B,VII
PI578332C,VII
PI593987,VII
PI594302,VII
PI594903,VII
PI594904,VII
PI594547,VII
PI594548,VII
PI594447,VII
PI594449,VII
PI594490,VII
PI594493,VII
PI594495,VII
PI594502,VII
PI594553,VII
PI594558,VII
PI594564,VII
PI594573,VII
PI594585,VII
PI594588,VII
PI594590,VII
PI594592,VII
PI594688,VII
PI594707,VII
PI594774,VII
PI594793,VII
PI594811,VII
PI594813,VII
PI594860,VII
PI594862,VII
PI594888,VII
PI594890,VII
PI587553A,VII
PI587556A,VII
PI587557C,VII
PI587559A,VII
PI587560B,VII
PI587563A,VII
PI587565A,VII
PI587565C,VII
PI587567B,VII
PI587568A,VII
PI587573A,VII
PI587574A,VII
PI587583A,VII
PI587592A,VII
PI587592B,VII
PI587618B,VII
PI587630A,VII
PI587630B,VII
PI587634B,VII
PI587634C,VII
PI587698C,VII
PI587709A,VII
PI587726A,VII
PI587730A,VII
PI587767B,VII
PI587790B,VII
PI587808A,VII
PI587808B,VII
PI587814D,VII
PI587815C,VII
PI587883B,VII
PI587988B,VII
PI587992D,VII
PI588014C,VII
PI588017B,VII
PI588017C,VII
PI587627B,VII
PI587632B,VII
PI587687D,VII
PI587883A,VII
PI587892C,VII
PI587966C,VII
PI587988A,VII
PI587553B,VII
PI587555B,VII
PI587560C,VII
PI587565B,VII
PI587567A,VII
PI587583D,VII
PI587604D,VII
PI587633B,VII
PI587709B,VII
PI587812A,VII
PI587844C,VII
PI587862C,VII
PI587891A,VII
PI587992B,VII
PI587634A,VII
PI587996B,VII
PI587563C,VII
PI587579B,VII
PI587583C,VII
PI587633A,VII
PI587660A,VII
PI587692B,VII
PI587739A,VII
PI587863A,VII
PI587915B,VII
PI588023A,VII
PI587603B,VII
PI587622B,VII
PI587913A,VII
PI587992A,VII
PI587556B,VII
PI587560A,VII
PI587564C,VII
PI587566B,VII
PI587573B,VII
PI587575C,VII
PI587580A,VII
PI587596B,VII
PI587622A,VII
PI587660B,VII
PI587670B,VII
PI587687E,VII
PI587703A,VII
PI587739B,VII
PI587767A,VII
PI587812B,VII
PI587814E,VII
PI587815A,VII
PI587854A,VII
PI587863B,VII
PI587992C,VII
PI587992F,VII
PI587996C,VII
PI588032B,VII
PI587641B,VII
PI587992E,VII
PI587550A,VII
PI587568B,VII
PI587662B,VII
PI587687C,VII
PI587726B,VII
PI587830A,VII
PI587557A,VII
PI587601E,VII
PI588032A,VII
PI595645,VII
PI597465,VII
PI587633D,VII
PI587877B,VII
PI587682B,VII
PI601984,VII
PI602994,VII
PI603524,VII
PI603528,VII
PI603595,VII
PI603604,VII
PI603605,VII
PI603608,VII
PI603622,VII
PI603626,VII
PI603630,VII
PI603631,VII
PI603634,VII
PI603639,VII
PI603640,VII
PI603642,VII
PI603651,VII
PI603652,VII
PI603701,VII
PI603709,VII
PI603734,VII
PI603761,VII
PI605785,VII
PI605889,VII
PI587618D,VII
PI587682C,VII
PI587916D,VII
PI594004B,VII
PI594023B,VII
PI594172A,VII
PI594217A,VII
PI594217C,VII
PI594426A,VII
PI594426B,VII
PI594458A,VII
PI594458B,VII
PI594470A,VII
PI594471E,VII
PI594475A,VII
PI594475B,VII
PI594480C,VII
PI594498A,VII
PI594498B,VII
PI594500A,VII
PI594500B,VII
PI594500C,VII
PI594500D,VII
PI594509A,VII
PI594510A,VII
PI594511A,VII
PI594511B,VII
PI594512A,VII
PI594512B,VII
PI594549B,VII
PI594549C,VII
PI594555A,VII
PI594555B,VII
PI594557B,VII
PI594562A,VII
PI594568C,VII
PI594570A,VII
PI594570B,VII
PI594572A,VII
PI594586B,VII
PI594674C,VII
PI594717A,VII
PI594717B,VII
PI594740B,VII
PI594740C,VII
PI594751A,VII
PI594751B,VII
